,O'NEILL,DANIEL,CARTER,HAMMOND,TEAL'C,JONAS,MITCHELL,LANDRY,BRA'TAC,Season,Episode
0,7.811320754716981,11.538461538461538,10.4,11.761363636363637,8.904761904761905,0.0,0.0,0.0,0.0,1.0,1.0
1,7.850877192982456,10.5,10.26086956521739,11.90625,9.673469387755102,0.0,0.0,0.0,0.0,1.0,2.0
2,6.928571428571429,10.347826086956522,9.790322580645162,0.0,7.076923076923077,0.0,0.0,0.0,0.0,1.0,3.0
3,6.764705882352941,9.261538461538462,6.5,14.033333333333333,8.380952380952381,0.0,0.0,0.0,0.0,1.0,4.0
4,8.8,9.2,8.4,0.0,6.882352941176471,0.0,0.0,0.0,0.0,1.0,5.0
5,5.980582524271845,7.851063829787234,11.10958904109589,8.409090909090908,7.3076923076923075,0.0,0.0,0.0,0.0,1.0,6.0
6,7.458333333333333,9.420289855072463,8.372093023255815,9.2,11.46938775510204,0.0,0.0,0.0,0.0,1.0,7.0
7,9.160714285714286,9.303571428571429,11.65079365079365,19.0,9.192307692307692,0.0,0.0,0.0,0.0,1.0,8.0
8,7.164383561643835,10.523076923076923,9.511627906976743,12.142857142857142,10.923076923076923,0.0,0.0,0.0,0.0,1.0,9.0
9,8.380952380952381,10.990196078431373,13.275862068965518,14.88888888888889,7.875,0.0,0.0,0.0,0.0,1.0,10.0
10,9.092105263157896,8.0,7.90625,8.827586206896552,9.786666666666667,0.0,0.0,0.0,9.805555555555555,1.0,11.0
11,9.203389830508474,10.75,7.372093023255814,10.333333333333334,9.214285714285714,0.0,0.0,0.0,0.0,1.0,12.0
12,6.875,9.238095238095237,10.604651162790697,6.7555555555555555,11.823529411764707,0.0,0.0,0.0,0.0,1.0,13.0
13,6.508771929824562,10.2,10.227722772277227,10.9,7.333333333333333,0.0,0.0,0.0,0.0,1.0,14.0
14,10.150537634408602,13.652777777777779,8.6,15.4375,10.596153846153847,0.0,0.0,0.0,0.0,1.0,15.0
15,7.044444444444444,11.38,9.506172839506172,13.863636363636363,7.666666666666667,0.0,0.0,0.0,0.0,1.0,16.0
16,6.882978723404255,13.372093023255815,9.907407407407407,9.733333333333333,8.909090909090908,0.0,0.0,0.0,0.0,1.0,17.0
17,7.581967213114754,8.584905660377359,7.372881355932203,8.266666666666667,4.090909090909091,0.0,0.0,0.0,0.0,1.0,18.0
18,8.773333333333333,10.984615384615385,10.46875,16.4375,9.666666666666666,0.0,0.0,0.0,0.0,1.0,19.0
19,7.271739130434782,17.511627906976745,10.488372093023257,16.653846153846153,13.904761904761905,0.0,0.0,0.0,0.0,1.0,20.0
20,7.397435897435898,12.482758620689655,10.833333333333334,15.0,9.794871794871796,0.0,0.0,0.0,0.0,1.0,21.0
21,7.457142857142857,8.44,7.037037037037037,11.613636363636363,8.80952380952381,0.0,0.0,0.0,9.5,2.0,1.0
22,8.591549295774648,12.163934426229508,9.557142857142857,12.48,12.107142857142858,0.0,0.0,0.0,0.0,2.0,2.0
23,7.130434782608695,8.608695652173912,7.897058823529412,8.422222222222222,6.8,0.0,0.0,0.0,0.0,2.0,3.0
24,7.77,9.05,11.307692307692308,11.583333333333334,10.347826086956522,0.0,0.0,0.0,0.0,2.0,4.0
25,6.492063492063492,11.278846153846153,11.975,5.857142857142857,8.571428571428571,0.0,0.0,0.0,0.0,2.0,5.0
26,7.75,11.351648351648352,8.636363636363637,16.0,11.576923076923077,0.0,0.0,0.0,0.0,2.0,6.0
27,6.373134328358209,12.365384615384615,11.561904761904762,9.03225806451613,8.833333333333334,0.0,0.0,0.0,0.0,2.0,7.0
28,9.672131147540984,15.25,9.947368421052632,13.909090909090908,9.472972972972974,0.0,0.0,0.0,12.575757575757576,2.0,8.0
29,7.25,8.555555555555555,8.08695652173913,14.130434782608695,9.568181818181818,0.0,0.0,0.0,0.0,2.0,9.0
30,5.864864864864865,6.0606060606060606,11.867924528301886,7.724137931034483,5.916666666666667,0.0,0.0,0.0,0.0,2.0,10.0
31,6.537313432835821,9.774193548387096,12.55952380952381,6.814814814814815,15.8,0.0,0.0,0.0,0.0,2.0,11.0
32,7.120689655172414,10.2,8.775,11.105263157894736,8.052631578947368,0.0,0.0,0.0,0.0,2.0,12.0
33,7.967213114754099,12.177777777777777,8.386666666666667,17.88,9.434782608695652,0.0,0.0,0.0,0.0,2.0,13.0
34,7.79,13.066666666666666,13.732142857142858,11.85135135135135,10.6,0.0,0.0,0.0,0.0,2.0,14.0
35,6.434782608695652,14.0,13.682692307692308,10.202898550724637,5.590909090909091,0.0,0.0,0.0,0.0,2.0,15.0
36,6.072289156626506,12.895833333333334,11.356164383561644,7.777777777777778,8.347826086956522,0.0,0.0,0.0,0.0,2.0,16.0
37,5.825,13.133333333333333,11.450980392156863,8.954545454545455,10.821428571428571,0.0,0.0,0.0,0.0,2.0,17.0
38,8.545454545454545,11.483870967741936,11.115384615384615,8.0,10.88135593220339,0.0,0.0,0.0,0.0,2.0,18.0
39,6.27,7.495726495726496,10.158730158730158,13.363636363636363,9.03125,0.0,0.0,0.0,0.0,2.0,19.0
40,7.691666666666666,9.5,12.057142857142857,9.483870967741936,11.705882352941176,0.0,0.0,0.0,0.0,2.0,20.0
41,6.427536231884058,10.423076923076923,11.3875,8.636363636363637,7.15,0.0,0.0,0.0,0.0,2.0,21.0
42,6.507462686567164,12.047619047619047,6.586206896551724,14.1875,12.421052631578947,0.0,0.0,0.0,31.0,2.0,22.0
43,7.884615384615385,5.571428571428571,8.82857142857143,10.08108108108108,16.8,0.0,0.0,0.0,11.133333333333333,3.0,1.0
44,7.970149253731344,17.275,8.357142857142858,11.5,10.0,0.0,0.0,0.0,0.0,3.0,2.0
45,9.869565217391305,13.590909090909092,11.25925925925926,11.926829268292684,14.636363636363637,0.0,0.0,0.0,0.0,3.0,3.0
46,6.8133333333333335,11.072916666666666,9.10909090909091,13.666666666666666,7.923076923076923,0.0,0.0,0.0,0.0,3.0,4.0
47,8.855421686746988,11.368421052631579,11.0,9.642857142857142,8.944444444444445,0.0,0.0,0.0,0.0,3.0,5.0
48,6.615384615384615,10.025641025641026,10.3,11.291666666666666,6.655172413793103,0.0,0.0,0.0,0.0,3.0,6.0
49,5.492063492063492,7.75,8.88888888888889,0.0,5.648648648648648,0.0,0.0,0.0,0.0,3.0,7.0
50,7.36,10.754716981132075,11.8,0.0,8.16,0.0,0.0,0.0,0.0,3.0,8.0
51,7.7043478260869565,9.545454545454545,9.170731707317072,6.944444444444445,8.183673469387756,0.0,0.0,0.0,0.0,3.0,9.0
52,6.8,8.296,6.5,8.777777777777779,13.5,0.0,0.0,0.0,0.0,3.0,10.0
53,6.6923076923076925,11.602409638554217,14.342105263157896,10.0,7.076923076923077,0.0,0.0,0.0,0.0,3.0,11.0
54,6.048192771084337,8.235294117647058,7.107142857142857,8.666666666666666,5.933333333333334,0.0,0.0,0.0,0.0,3.0,12.0
55,7.0,6.151515151515151,7.188679245283019,0.0,10.304347826086957,0.0,0.0,0.0,0.0,3.0,13.0
56,6.0344827586206895,6.333333333333333,7.841463414634147,5.9523809523809526,8.4,0.0,0.0,0.0,0.0,3.0,14.0
57,7.086021505376344,10.763157894736842,10.090909090909092,5.75,14.782608695652174,0.0,0.0,0.0,0.0,3.0,15.0
58,5.447619047619048,7.018518518518518,10.245454545454546,8.72972972972973,5.888888888888889,0.0,0.0,0.0,0.0,3.0,16.0
59,7.51948051948052,11.72,14.407407407407407,9.25,8.0,0.0,0.0,0.0,0.0,3.0,17.0
60,8.791666666666666,11.217391304347826,6.571428571428571,13.033898305084746,5.666666666666667,0.0,0.0,0.0,0.0,3.0,18.0
61,6.358974358974359,10.485714285714286,9.777777777777779,8.0,8.27450980392157,0.0,0.0,0.0,0.0,3.0,19.0
62,6.431578947368421,9.904255319148936,7.75,6.0,9.071428571428571,0.0,0.0,0.0,13.115384615384615,3.0,20.0
63,4.64935064935065,9.42,9.686274509803921,9.68421052631579,8.513513513513514,0.0,0.0,0.0,0.0,3.0,21.0
64,6.620689655172414,10.25,10.688311688311689,10.038461538461538,7.076923076923077,0.0,0.0,0.0,0.0,3.0,22.0
65,5.052631578947368,9.257142857142858,9.5625,6.75,7.583333333333333,0.0,0.0,0.0,0.0,4.0,1.0
66,5.5,9.52,10.232142857142858,11.258064516129032,7.904761904761905,0.0,0.0,0.0,0.0,4.0,2.0
67,5.732142857142857,6.12962962962963,8.964912280701755,8.580645161290322,6.782608695652174,0.0,0.0,0.0,0.0,4.0,3.0
68,6.684931506849315,8.166666666666666,9.863636363636363,5.384615384615385,8.470588235294118,0.0,0.0,0.0,0.0,4.0,4.0
69,5.05607476635514,8.047619047619047,7.859375,10.4,8.4,0.0,0.0,0.0,0.0,4.0,5.0
70,6.935483870967742,14.493975903614459,14.333333333333334,8.058823529411764,7.538461538461538,0.0,0.0,0.0,0.0,4.0,6.0
71,4.958762886597938,7.4655172413793105,8.893939393939394,19.5,8.947368421052632,0.0,0.0,0.0,0.0,4.0,7.0
72,6.451612903225806,10.546511627906977,8.130434782608695,5.6,10.0625,0.0,0.0,0.0,0.0,4.0,8.0
73,6.543478260869565,11.451923076923077,13.457627118644067,9.76923076923077,8.066666666666666,0.0,0.0,0.0,0.0,4.0,9.0
74,6.582417582417582,7.161764705882353,6.816901408450704,11.052631578947368,7.571428571428571,0.0,0.0,0.0,0.0,4.0,10.0
75,6.1,10.10344827586207,8.514285714285714,8.5,8.875,0.0,0.0,0.0,0.0,4.0,11.0
76,9.535714285714286,10.45945945945946,13.69620253164557,8.384615384615385,8.875,0.0,0.0,0.0,0.0,4.0,12.0
77,5.74,8.104166666666666,6.8604651162790695,4.6,14.481481481481481,0.0,0.0,0.0,0.0,4.0,13.0
78,12.210526315789474,9.910569105691057,7.642857142857143,9.333333333333334,6.285714285714286,0.0,0.0,0.0,0.0,4.0,14.0
79,9.027027027027026,10.083333333333334,11.311111111111112,11.1,9.428571428571429,0.0,0.0,0.0,0.0,4.0,15.0
80,8.151515151515152,8.704545454545455,9.984848484848484,6.285714285714286,7.357142857142857,0.0,0.0,0.0,0.0,4.0,16.0
81,7.253521126760563,11.89051094890511,9.977272727272727,11.263157894736842,13.375,0.0,0.0,0.0,0.0,4.0,17.0
82,7.103703703703704,12.659090909090908,10.647058823529411,12.178571428571429,9.433333333333334,0.0,0.0,0.0,0.0,4.0,18.0
83,6.819277108433735,0.0,14.009708737864077,8.333333333333334,6.75,0.0,0.0,0.0,0.0,4.0,19.0
84,4.546511627906977,9.758064516129032,15.777777777777779,7.804347826086956,10.11111111111111,0.0,0.0,0.0,0.0,4.0,20.0
85,7.123711340206185,6.666666666666667,8.03921568627451,9.176470588235293,9.708333333333334,0.0,0.0,0.0,0.0,4.0,21.0
86,7.7215189873417724,9.620689655172415,12.435897435897436,0.0,12.02127659574468,0.0,0.0,0.0,0.0,4.0,22.0
87,6.367816091954023,8.157894736842104,9.142857142857142,6.363636363636363,10.44,0.0,0.0,0.0,0.0,5.0,1.0
88,7.959183673469388,9.0,6.964285714285714,7.6,8.560344827586206,0.0,0.0,0.0,14.233766233766234,5.0,2.0
89,6.859375,12.75,8.592105263157896,19.75,9.714285714285714,0.0,0.0,0.0,0.0,5.0,3.0
90,8.833333333333334,10.225806451612904,11.651162790697674,11.227272727272727,9.722222222222221,0.0,0.0,0.0,0.0,5.0,4.0
91,7.861111111111111,9.370967741935484,13.19718309859155,7.846153846153846,8.0,0.0,0.0,0.0,0.0,5.0,5.0
92,5.73469387755102,14.0,7.555555555555555,7.92,9.2,0.0,0.0,0.0,0.0,5.0,6.0
93,7.309523809523809,8.663793103448276,9.464285714285714,4.0,6.166666666666667,0.0,0.0,0.0,0.0,5.0,7.0
94,7.741935483870968,13.53125,8.861538461538462,11.708333333333334,6.478260869565218,0.0,0.0,0.0,0.0,5.0,8.0
95,6.368932038834951,8.79245283018868,10.5,10.333333333333334,9.80952380952381,0.0,0.0,0.0,0.0,5.0,9.0
96,8.013698630136986,17.057692307692307,11.931034482758621,12.83673469387755,7.3076923076923075,0.0,0.0,0.0,0.0,5.0,10.0
97,6.609195402298851,14.944444444444445,8.607142857142858,14.8,9.0,0.0,0.0,0.0,0.0,5.0,11.0
98,6.401785714285714,8.916666666666666,11.272727272727273,11.45,6.538461538461538,0.0,0.0,0.0,0.0,5.0,12.0
99,8.882352941176471,8.727272727272727,9.9375,12.91304347826087,17.25,0.0,0.0,0.0,0.0,5.0,13.0
100,5.846153846153846,15.073170731707316,10.607142857142858,8.333333333333334,3.5,0.0,0.0,0.0,0.0,5.0,14.0
101,6.466666666666667,9.65,7.219512195121951,3.2,9.384615384615385,0.0,0.0,0.0,0.0,5.0,15.0
102,5.59375,11.34375,9.289473684210526,0.0,9.8125,0.0,0.0,0.0,0.0,5.0,16.0
103,5.865384615384615,8.666666666666666,12.88679245283019,13.571428571428571,7.580645161290323,0.0,0.0,0.0,0.0,5.0,17.0
104,7.238532110091743,12.48,11.285714285714286,10.125,9.4,0.0,0.0,0.0,11.0,5.0,18.0
105,7.338028169014085,10.576271186440678,14.916666666666666,9.407407407407407,11.25,0.0,0.0,0.0,0.0,5.0,19.0
106,8.670212765957446,9.375,8.928571428571429,12.62962962962963,11.133333333333333,0.0,0.0,0.0,0.0,5.0,20.0
107,8.514285714285714,14.323076923076924,19.78125,13.423076923076923,13.75,16.073170731707318,0.0,0.0,0.0,5.0,21.0
108,5.886075949367089,0.0,10.322916666666666,11.153846153846153,9.321428571428571,0.0,0.0,0.0,0.0,5.0,22.0
109,6.063291139240507,0.0,10.723214285714286,11.204545454545455,10.257142857142858,8.245901639344263,0.0,0.0,17.2,6.0,1.0
110,6.35,0.0,8.201005025125628,7.549019607843137,10.28125,10.571428571428571,0.0,0.0,7.315789473684211,6.0,2.0
111,5.584745762711864,0.0,11.27710843373494,12.846153846153847,8.921052631578947,8.452380952380953,0.0,0.0,0.0,6.0,3.0
112,5.612903225806452,0.0,11.552238805970148,12.428571428571429,6.545454545454546,8.942028985507246,0.0,0.0,0.0,6.0,4.0
113,0.0,0.0,10.208333333333334,12.0,7.918918918918919,8.85,0.0,0.0,0.0,6.0,5.0
114,6.556338028169014,11.74468085106383,13.741935483870968,13.75,9.954545454545455,15.235294117647058,0.0,0.0,0.0,6.0,6.0
115,7.434782608695652,0.0,13.282051282051283,9.485714285714286,13.125,11.21111111111111,0.0,0.0,0.0,6.0,7.0
116,5.989473684210527,0.0,11.61111111111111,18.727272727272727,7.636363636363637,4.714285714285714,0.0,0.0,0.0,6.0,8.0
117,7.540983606557377,0.0,11.625,7.0,10.241379310344827,17.0,0.0,0.0,13.444444444444445,6.0,9.0
118,7.775510204081633,0.0,11.122448979591837,0.0,10.176470588235293,8.764705882352942,0.0,0.0,0.0,6.0,10.0
119,5.121212121212121,0.0,9.925925925925926,11.857142857142858,8.11111111111111,7.90625,0.0,0.0,0.0,6.0,11.0
120,6.862595419847328,3.5,10.945054945054945,8.571428571428571,6.6,8.285714285714286,0.0,0.0,0.0,6.0,12.0
121,7.419354838709677,0.0,12.935185185185185,10.854545454545455,7.2,10.704545454545455,0.0,0.0,0.0,6.0,13.0
122,6.681818181818182,0.0,10.771739130434783,13.026315789473685,10.041666666666666,11.017857142857142,0.0,0.0,0.0,6.0,14.0
123,7.024590163934426,0.0,13.441176470588236,9.125,8.75,9.461538461538462,0.0,0.0,0.0,6.0,15.0
124,8.576086956521738,0.0,8.020833333333334,7.923076923076923,9.3125,10.5,0.0,0.0,0.0,6.0,16.0
125,7.387096774193548,2.5,5.368421052631579,14.708333333333334,8.0,0.0,0.0,0.0,0.0,6.0,17.0
126,5.593023255813954,0.0,8.777777777777779,7.571428571428571,6.238095238095238,9.901960784313726,0.0,0.0,0.0,6.0,18.0
127,7.954545454545454,14.285714285714286,10.736842105263158,12.666666666666666,4.925,7.454545454545454,0.0,0.0,0.0,6.0,19.0
128,6.858695652173913,0.0,13.673469387755102,12.0,6.933333333333334,13.755555555555556,0.0,0.0,0.0,6.0,20.0
129,7.222222222222222,15.0,13.56,7.636363636363637,10.0,10.881578947368421,0.0,0.0,0.0,6.0,21.0
130,6.589285714285714,12.743243243243244,6.512195121951219,6.7272727272727275,7.2727272727272725,8.34375,0.0,0.0,0.0,6.0,22.0
131,7.518518518518518,8.348837209302326,13.25,6.5625,8.933333333333334,14.854545454545455,0.0,0.0,0.0,7.0,1.0
132,6.982456140350878,8.824561403508772,12.625,8.75,12.038461538461538,7.34,0.0,0.0,0.0,7.0,2.0
133,5.809523809523809,12.017241379310345,9.721518987341772,11.289473684210526,7.0,0.0,0.0,0.0,0.0,7.0,3.0
134,7.266666666666667,12.6,10.487179487179487,5.357142857142857,10.387096774193548,0.0,0.0,0.0,10.333333333333334,7.0,4.0
135,6.821917808219178,10.31578947368421,12.716981132075471,4.666666666666667,8.636363636363637,0.0,0.0,0.0,0.0,7.0,5.0
136,5.083333333333333,9.966101694915254,10.659090909090908,8.583333333333334,10.482758620689655,0.0,0.0,0.0,0.0,7.0,6.0
137,4.744186046511628,10.298136645962733,7.0,13.875,6.0,0.0,0.0,0.0,0.0,7.0,7.0
138,5.7407407407407405,6.580645161290323,6.245454545454545,7.0,5.172413793103448,0.0,0.0,0.0,0.0,7.0,8.0
139,7.625,14.333333333333334,10.893939393939394,7.75,11.0,0.0,0.0,0.0,0.0,7.0,9.0
140,6.172413793103448,7.235294117647059,10.117647058823529,4.5,12.204545454545455,0.0,0.0,0.0,0.0,7.0,10.0
141,7.595744680851064,11.737704918032787,14.454545454545455,9.433333333333334,11.235294117647058,0.0,0.0,0.0,10.08695652173913,7.0,11.0
142,5.587301587301587,8.333333333333334,10.84375,14.055555555555555,7.25,0.0,0.0,0.0,10.88888888888889,7.0,12.0
143,6.777777777777778,11.931818181818182,10.092715231788079,9.8,9.0,20.0,0.0,0.0,0.0,7.0,13.0
144,6.636363636363637,16.551724137931036,11.929411764705883,10.35,6.041666666666667,12.425,0.0,0.0,0.0,7.0,14.0
145,3.9166666666666665,9.08860759493671,6.274193548387097,13.2,15.823529411764707,0.0,0.0,0.0,0.0,7.0,15.0
146,5.184210526315789,9.736842105263158,7.190476190476191,11.816901408450704,9.181818181818182,0.0,0.0,0.0,0.0,7.0,16.0
147,7.852941176470588,8.75,15.405405405405405,13.142857142857142,5.545454545454546,0.0,0.0,0.0,0.0,7.0,17.0
148,6.8,8.576923076923077,15.023255813953488,14.142857142857142,9.2,0.0,0.0,0.0,0.0,7.0,18.0
149,0.0,11.938144329896907,12.222222222222221,0.0,6.722222222222222,0.0,0.0,0.0,0.0,7.0,19.0
150,9.4,9.75,7.0,5.947368421052632,1.0,0.0,0.0,0.0,0.0,7.0,20.0
151,6.6239316239316235,11.029411764705882,9.065217391304348,11.5,6.705882352941177,0.0,0.0,0.0,11.0,7.0,21.0
152,4.23404255319149,8.0,8.161764705882353,9.368421052631579,6.904761904761905,0.0,0.0,0.0,7.416666666666667,7.0,22.0
153,2.6666666666666665,13.439024390243903,12.391891891891891,6.0,6.861111111111111,0.0,0.0,0.0,0.0,8.0,1.0
154,7.430232558139535,7.479166666666667,10.368421052631579,0.0,7.052631578947368,0.0,0.0,0.0,0.0,8.0,2.0
155,8.011764705882353,9.93939393939394,12.175438596491228,0.0,9.9375,0.0,0.0,0.0,0.0,8.0,3.0
156,6.158415841584159,9.882352941176471,7.05,0.0,8.142857142857142,0.0,0.0,0.0,0.0,8.0,4.0
157,6.648648648648648,12.173333333333334,15.085714285714285,0.0,12.416666666666666,0.0,0.0,0.0,0.0,8.0,5.0
158,6.0285714285714285,8.984848484848484,12.188888888888888,0.0,7.904761904761905,0.0,0.0,0.0,0.0,8.0,6.0
159,8.0,10.736842105263158,9.25,0.0,7.298701298701299,0.0,0.0,0.0,0.0,8.0,7.0
160,5.548387096774194,10.870967741935484,11.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0
161,5.470588235294118,17.214285714285715,8.461538461538462,0.0,10.661971830985916,0.0,0.0,0.0,13.76923076923077,8.0,9.0
162,8.11111111111111,8.53125,16.454545454545453,0.0,8.464285714285714,0.0,0.0,0.0,0.0,8.0,10.0
163,7.023809523809524,8.166666666666666,11.58,0.0,6.475409836065574,0.0,0.0,0.0,0.0,8.0,11.0
164,6.928571428571429,8.845528455284553,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,8.0,12.0
165,6.921568627450981,10.622641509433961,9.180327868852459,0.0,7.7,0.0,0.0,0.0,0.0,8.0,13.0
166,9.6,10.238805970149254,16.704545454545453,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,8.0,14.0
167,6.964912280701754,12.222222222222221,10.6,0.0,7.666666666666667,0.0,0.0,0.0,0.0,8.0,15.0
168,8.746268656716419,7.717948717948718,12.508771929824562,0.0,13.378378378378379,0.0,0.0,0.0,15.771428571428572,8.0,16.0
169,5.661290322580645,10.931034482758621,8.295698924731182,0.0,12.515151515151516,0.0,0.0,0.0,7.333333333333333,8.0,17.0
170,5.625,9.827956989247312,7.4,0.0,12.23076923076923,0.0,0.0,0.0,17.666666666666668,8.0,18.0
171,7.076923076923077,13.413533834586467,11.672727272727272,16.16,9.222222222222221,0.0,0.0,0.0,0.0,8.0,19.0
172,6.082089552238806,10.171052631578947,9.56989247311828,11.583333333333334,10.236842105263158,0.0,0.0,0.0,0.0,8.0,20.0
173,11.375,10.08108108108108,10.0,7.0,11.161290322580646,0.0,8.453900709219859,13.71111111111111,0.0,9.0,1.0
174,0.0,11.947761194029852,0.0,0.0,10.153846153846153,0.0,7.338709677419355,9.176470588235293,0.0,9.0,2.0
175,5.0476190476190474,14.987951807228916,0.0,0.0,18.625,0.0,9.115384615384615,14.904761904761905,0.0,9.0,3.0
176,0.0,8.610526315789473,0.0,0.0,10.625,0.0,8.537313432835822,13.06060606060606,0.0,9.0,4.0
177,0.0,14.275510204081632,0.0,0.0,10.444444444444445,0.0,7.849056603773585,9.882352941176471,0.0,9.0,5.0
178,0.0,8.275862068965518,13.666666666666666,0.0,9.166666666666666,0.0,7.604938271604938,10.218181818181819,0.0,9.0,6.0
179,0.0,16.333333333333332,13.126984126984127,0.0,16.4,0.0,8.088888888888889,10.451612903225806,0.0,9.0,7.0
180,0.0,9.161290322580646,10.0,0.0,10.84375,0.0,11.451612903225806,11.2,0.0,9.0,8.0
181,0.0,14.928571428571429,13.576923076923077,0.0,13.727272727272727,0.0,9.433962264150944,7.60655737704918,0.0,9.0,9.0
182,0.0,16.5,10.838235294117647,79.0,12.0,0.0,11.30952380952381,11.559322033898304,21.0,9.0,10.0
183,0.0,12.576923076923077,10.961538461538462,14.090909090909092,20.333333333333332,0.0,11.673913043478262,15.868421052631579,14.307692307692308,9.0,11.0
184,0.0,15.375,10.121951219512194,0.0,12.777777777777779,0.0,9.661157024793388,12.444444444444445,0.0,9.0,12.0
185,0.0,9.435897435897436,14.8,0.0,9.73913043478261,0.0,11.709677419354838,9.983870967741936,0.0,9.0,13.0
186,0.0,10.655172413793103,9.727272727272727,0.0,11.173913043478262,0.0,9.425287356321839,10.5,14.348837209302326,9.0,14.0
187,0.0,12.371794871794872,12.53623188405797,0.0,8.5,0.0,7.931818181818182,0.0,0.0,9.0,15.0
188,0.0,7.909090909090909,7.2439024390243905,0.0,7.9523809523809526,0.0,8.68,7.925,0.0,9.0,16.0
189,0.0,6.487804878048781,11.529411764705882,0.0,10.227272727272727,0.0,7.876288659793815,9.88,0.0,9.0,17.0
190,0.0,12.756756756756756,9.055555555555555,0.0,8.843137254901961,0.0,9.645569620253164,8.0,0.0,9.0,18.0
191,0.0,8.541666666666666,12.0,0.0,7.428571428571429,0.0,9.909090909090908,16.296296296296298,0.0,9.0,19.0
192,0.0,13.28735632183908,9.432432432432432,0.0,11.75,0.0,8.891566265060241,1.0,0.0,9.0,20.0
193,0.0,8.285714285714286,10.360655737704919,0.0,10.363636363636363,0.0,9.871794871794872,14.090909090909092,10.0,10.0,1.0
194,0.0,14.627118644067796,10.588235294117647,0.0,12.25,0.0,9.523076923076923,11.310344827586206,0.0,10.0,2.0
195,0.0,12.702702702702704,12.596491228070175,0.0,8.818181818181818,0.0,8.171875,0.0,0.0,10.0,3.0
196,2.5,12.75,10.472222222222221,4.0,10.375,0.0,9.768292682926829,11.074074074074074,0.0,10.0,4.0
197,0.0,0.0,13.794520547945206,0.0,9.03225806451613,0.0,9.2,12.510416666666666,0.0,10.0,5.0
198,6.625,8.932203389830509,10.430555555555555,12.125,5.619047619047619,0.0,8.696969696969697,7.190476190476191,0.0,10.0,6.0
199,0.0,10.216216216216216,7.955555555555556,0.0,10.80952380952381,0.0,9.020833333333334,10.448275862068966,12.133333333333333,10.0,7.0
200,0.0,12.071428571428571,11.736842105263158,0.0,6.8,0.0,11.481481481481481,7.7272727272727275,0.0,10.0,8.0
201,0.0,7.948275862068965,7.805555555555555,0.0,8.392857142857142,0.0,9.590909090909092,7.0,0.0,10.0,9.0
202,0.0,14.164556962025317,10.79245283018868,0.0,10.133333333333333,0.0,7.283783783783784,0.0,0.0,10.0,10.0
203,0.0,10.755555555555556,12.340909090909092,0.0,11.5,0.0,7.3478260869565215,0.0,0.0,10.0,11.0
204,0.0,0.0,9.231884057971014,0.0,8.5,0.0,9.231481481481481,11.88888888888889,0.0,10.0,12.0
205,0.0,0.0,10.554285714285715,12.18867924528302,10.5,0.0,11.548387096774194,14.51923076923077,0.0,10.0,13.0
206,7.7,11.013698630136986,9.448275862068966,0.0,9.75,0.0,9.106060606060606,12.6,0.0,10.0,14.0
207,0.0,6.882352941176471,17.526315789473685,0.0,11.4,0.0,7.778688524590164,11.0,0.0,10.0,15.0
208,0.0,10.932584269662922,0.0,0.0,7.0588235294117645,0.0,9.319148936170214,15.5,0.0,10.0,16.0
209,0.0,11.068181818181818,9.454545454545455,0.0,11.25925925925926,0.0,9.903846153846153,15.555555555555555,20.5,10.0,17.0
210,0.0,8.833333333333334,9.852941176470589,0.0,11.222222222222221,0.0,11.424242424242424,7.5,0.0,10.0,18.0
211,0.0,10.290322580645162,13.044444444444444,0.0,8.117647058823529,0.0,6.657534246575342,6.6923076923076925,0.0,10.0,19.0
212,0.0,10.027027027027026,14.0,0.0,5.454545454545454,0.0,9.318181818181818,7.333333333333333,0.0,10.0,20.0
